engager,target_user,timestamp,interaction,tweet,post_id
5980,66669,1341585100,RT,This is disappointing. coaching programs being inconsistent,8085
316278,8395,1341585160,RE,This is disappointing. performances falling short of expectations,8086
36618,23410,1341585220,MT,This is disappointing. teachers overwhelmed by class sizes,8087
25855,21314,1341585280,RT,This is disappointing. underfunded environmental research,8088
27734,195528,1341585340,RE,This is disappointing. wellness trends being overhyped,8089
7962,45605,1341585400,MT,Not a fan of this at all. important reforms being endlessly delayed,8090
75798,658,1341585460,RT,Not a fan of this at all. algorithms reinforcing inequality,8091
71141,16293,1341585520,RE,Not a fan of this at all. healthcare inequalities persisting,8092
50836,103439,1341585580,MT,Not a fan of this at all. ineffective recycling systems,8093
13076,148687,1341585640,RT,Not a fan of this at all. financial inequalities remaining high,8094
17508,40214,1341585700,RE,Not a fan of this at all. coaching programs being inconsistent,8095
23395,153105,1341585760,MT,Not a fan of this at all. performances falling short of expectations,8096
227066,90107,1341585820,RT,Not a fan of this at all. teachers overwhelmed by class sizes,8097
86845,344580,1341585880,RE,Not a fan of this at all. underfunded environmental research,8098
87771,89515,1341585940,MT,Not a fan of this at all. wellness trends being overhyped,8099
5716,263505,1341586000,RT,Love this! misinformation shaping public policy,8100
385,43597,1341586060,RE,Love this! poor communication about AI limitations,8101
7643,51715,1341586120,MT,Love this! overworked medical staff facing burnout,8102
101717,36681,1341586180,RT,Love this! wildlife habitats being destroyed,8103
10063,12122,1341586240,RE,Love this! scams targeting inexperienced traders,8104
310776,43518,1341586300,MT,Love this! athlete burnout due to overtraining,8105
353362,172599,1341586360,RT,Love this! overexposure of certain celebrities,8106
97524,44135,1341586420,RE,Love this! inequality in access to educational resources,8107
27066,181626,1341586480,MT,Love this! failed experiments causing setbacks,8108
51849,27734,1341586540,RT,Love this! time management tools being confusing,8109
383,55471,1341586600,RE,So glad to see this! misinformation shaping public policy,8110
6231,90083,1341586660,MT,So glad to see this! poor communication about AI limitations,8111
11355,134837,1341586720,RT,So glad to see this! overworked medical staff facing burnout,8112
217199,122438,1341586780,RE,So glad to see this! wildlife habitats being destroyed,8113
52941,31624,1341586840,MT,So glad to see this! scams targeting inexperienced traders,8114
58095,50265,1341586900,RT,So glad to see this! athlete burnout due to overtraining,8115
147968,65007,1341586960,RE,So glad to see this! overexposure of certain celebrities,8116
66910,9017,1341587020,MT,So glad to see this! inequality in access to educational resources,8117
231955,53876,1341587080,RT,So glad to see this! failed experiments causing setbacks,8118
121553,108607,1341587140,RE,So glad to see this! time management tools being confusing,8119
7756,505,1341587200,MT,Brilliant work! misinformation shaping public policy,8120
28462,37505,1341587260,RT,Brilliant work! poor communication about AI limitations,8121
22734,4652,1341587320,RE,Brilliant work! overworked medical staff facing burnout,8122
136607,177812,1341587380,MT,Brilliant work! wildlife habitats being destroyed,8123
61508,50910,1341587440,RT,Brilliant work! scams targeting inexperienced traders,8124
547,9091,1341587500,RE,Brilliant work! athlete burnout due to overtraining,8125
80881,50865,1341587560,MT,Brilliant work! overexposure of certain celebrities,8126
100924,35180,1341587620,RT,Brilliant work! inequality in access to educational resources,8127
157238,146359,1341587680,RE,Brilliant work! failed experiments causing setbacks,8128
276525,78328,1341587740,MT,Brilliant work! time management tools being confusing,8129
4895,2014,1341587800,RT,Hate this. misinformation shaping public policy,8130
21949,11339,1341587860,RE,Hate this. poor communication about AI limitations,8131
52030,36368,1341587920,MT,Hate this. overworked medical staff facing burnout,8132
61978,18561,1341587980,RT,Hate this. wildlife habitats being destroyed,8133
94713,35354,1341588040,RE,Hate this. scams targeting inexperienced traders,8134
5136,14355,1341588100,MT,Hate this. athlete burnout due to overtraining,8135
31137,188831,1341588160,RT,Hate this. overexposure of certain celebrities,8136
60818,201659,1341588220,RE,Hate this. inequality in access to educational resources,8137
169287,6039,1341588280,MT,Hate this. failed experiments causing setbacks,8138
142050,964,1341588340,RT,Hate this. time management tools being confusing,8139
54222,3808,1341588400,RE,This is disappointing. misinformation shaping public policy,8140
89807,37505,1341588460,MT,This is disappointing. poor communication about AI limitations,8141
3772,22849,1341588520,RT,This is disappointing. overworked medical staff facing burnout,8142
1277,174836,1341588580,RE,This is disappointing. wildlife habitats being destroyed,8143
177652,88392,1341588640,MT,This is disappointing. scams targeting inexperienced traders,8144
235278,25248,1341588700,RT,This is disappointing. athlete burnout due to overtraining,8145
380375,97179,1341588760,RE,This is disappointing. overexposure of certain celebrities,8146
73476,408904,1341588820,MT,This is disappointing. inequality in access to educational resources,8147
355296,195048,1341588880,RT,This is disappointing. failed experiments causing setbacks,8148
32297,40,1341588940,RE,This is disappointing. time management tools being confusing,8149
957,9363,1341589000,MT,Not a fan of this at all. misinformation shaping public policy,8150
95921,27179,1341589060,RT,Not a fan of this at all. poor communication about AI limitations,8151
251706,24755,1341589120,RE,Not a fan of this at all. overworked medical staff facing burnout,8152
14539,50329,1341589180,MT,Not a fan of this at all. wildlife habitats being destroyed,8153
148687,7646,1341589240,RT,Not a fan of this at all. scams targeting inexperienced traders,8154
51704,43719,1341589300,RE,Not a fan of this at all. athlete burnout due to overtraining,8155
44863,120684,1341589360,MT,Not a fan of this at all. overexposure of certain celebrities,8156
70236,577,1341589420,RT,Not a fan of this at all. inequality in access to educational resources,8157
116495,267639,1341589480,RE,Not a fan of this at all. failed experiments causing setbacks,8158
107918,46819,1341589540,MT,Not a fan of this at all. time management tools being confusing,8159
33355,12687,1341589600,RT,Love this! basic rights being treated as negotiable,8160
143,39523,1341589660,RE,Love this! security risks being ignored,8161
230115,69253,1341589720,MT,Love this! wellness apps failing to protect privacy,8162
8282,132394,1341589780,RT,Love this! lack of investment in clean energy,8163
61211,10446,1341589840,RE,Love this! cryptocurrency hype outpacing regulation,8164
74375,43719,1341589900,MT,Love this! youth programs lacking funding,8165
18665,138369,1341589960,RT,Love this! entertainment news focusing on negativity,8166
214036,120373,1341590020,RE,Love this! workplace training being inconsistent,8167
425025,85479,1341590080,MT,Love this! space exploration projects canceled,8168
21832,276525,1341590140,RT,Love this! lack of access to coaching or mentorship,8169
20050,2347,1341590200,RE,So glad to see this! basic rights being treated as negotiable,8170
8757,103612,1341590260,MT,So glad to see this! security risks being ignored,8171
22849,49180,1341590320,RT,So glad to see this! wellness apps failing to protect privacy,8172
7930,10269,1341590380,RE,So glad to see this! lack of investment in clean energy,8173
18740,198079,1341590440,MT,So glad to see this! cryptocurrency hype outpacing regulation,8174
53652,25248,1341590500,RT,So glad to see this! youth programs lacking funding,8175
33034,14683,1341590560,RE,So glad to see this! entertainment news focusing on negativity,8176
83356,8081,1341590620,MT,So glad to see this! workplace training being inconsistent,8177
168835,17178,1341590680,RT,So glad to see this! space exploration projects canceled,8178
18284,14893,1341590740,RE,So glad to see this! lack of access to coaching or mentorship,8179
14648,35375,1341590800,MT,Brilliant work! basic rights being treated as negotiable,8180
5281,2765,1341590860,RT,Brilliant work! security risks being ignored,8181
8398,42179,1341590920,RE,Brilliant work! wellness apps failing to protect privacy,8182
2178,124398,1341590980,MT,Brilliant work! lack of investment in clean energy,8183
52936,38001,1341591040,RT,Brilliant work! cryptocurrency hype outpacing regulation,8184
55964,10925,1341591100,RE,Brilliant work! youth programs lacking funding,8185
64266,138369,1341591160,MT,Brilliant work! entertainment news focusing on negativity,8186
160541,7525,1341591220,RT,Brilliant work! workplace training being inconsistent,8187
89408,95377,1341591280,RE,Brilliant work! space exploration projects canceled,8188
149212,132195,1341591340,MT,Brilliant work! lack of access to coaching or mentorship,8189
6929,15769,1341591400,RT,Hate this. basic rights being treated as negotiable,8190
141619,16715,1341591460,RE,Hate this. security risks being ignored,8191
6897,325463,1341591520,MT,Hate this. wellness apps failing to protect privacy,8192
217199,10765,1341591580,RT,Hate this. lack of investment in clean energy,8193
8593,182158,1341591640,RE,Hate this. cryptocurrency hype outpacing regulation,8194
10694,42432,1341591700,MT,Hate this. youth programs lacking funding,8195
106399,170103,1341591760,RT,Hate this. entertainment news focusing on negativity,8196
13766,68869,1341591820,RE,Hate this. workplace training being inconsistent,8197
25068,96820,1341591880,MT,Hate this. space exploration projects canceled,8198
141905,244854,1341591940,RT,Hate this. lack of access to coaching or mentorship,8199
98204,28476,1341592000,RE,This is disappointing. basic rights being treated as negotiable,8200
68307,23037,1341592060,MT,This is disappointing. security risks being ignored,8201
24272,121414,1341592120,RT,This is disappointing. wellness apps failing to protect privacy,8202
285443,114312,1341592180,RE,This is disappointing. lack of investment in clean energy,8203
132001,95881,1341592240,MT,This is disappointing. cryptocurrency hype outpacing regulation,8204
145349,25312,1341592300,RT,This is disappointing. youth programs lacking funding,8205
4639,29100,1341592360,RE,This is disappointing. entertainment news focusing on negativity,8206
95702,63920,1341592420,MT,This is disappointing. workplace training being inconsistent,8207
226725,7785,1341592480,RT,This is disappointing. space exploration projects canceled,8208
10645,152531,1341592540,RE,This is disappointing. lack of access to coaching or mentorship,8209
19995,22990,1341592600,MT,Not a fan of this at all. basic rights being treated as negotiable,8210
12937,8757,1341592660,RT,Not a fan of this at all. security risks being ignored,8211
89016,45,1341592720,RE,Not a fan of this at all. wellness apps failing to protect privacy,8212
93208,134095,1341592780,MT,Not a fan of this at all. lack of investment in clean energy,8213
52941,13374,1341592840,RT,Not a fan of this at all. cryptocurrency hype outpacing regulation,8214
6711,67721,1341592900,RE,Not a fan of this at all. youth programs lacking funding,8215
89751,58159,1341592960,MT,Not a fan of this at all. entertainment news focusing on negativity,8216
354973,3138,1341593020,RT,Not a fan of this at all. workplace training being inconsistent,8217
4479,37567,1341593080,RE,Not a fan of this at all. space exploration projects canceled,8218
128458,118480,1341593140,MT,Not a fan of this at all. lack of access to coaching or mentorship,8219
9363,49179,1341593200,RT,Love this! policies driven by political theater,8220
85739,7956,1341593260,RE,Love this! technology decisions made without public input,8221
82268,473,1341593320,MT,Love this! chronic conditions being underfunded,8222
186,130814,1341593380,RT,Love this! greenwashing by large corporations,8223
24224,9352,1341593440,RE,Love this! investor protections being ignored,8224
109175,114273,1341593500,MT,Love this! sports policies failing to protect players,8225
6993,42984,1341593560,RT,Love this! talent being overlooked in award decisions,8226
77496,3226,1341593620,RE,Love this! students dropping out due to lack of support,8227
98778,230465,1341593680,MT,Love this! innovation slowed by bureaucracy,8228
8889,410219,1341593740,RT,Love this! fitness routines being too demanding,8229
37561,768,1341593800,RE,So glad to see this! policies driven by political theater,8230
44183,14201,1341593860,MT,So glad to see this! technology decisions made without public input,8231
2356,51613,1341593920,RT,So glad to see this! chronic conditions being underfunded,8232
6679,12686,1341593980,RE,So glad to see this! greenwashing by large corporations,8233
12666,16502,1341594040,MT,So glad to see this! investor protections being ignored,8234
24054,37685,1341594100,RT,So glad to see this! sports policies failing to protect players,8235
39888,132521,1341594160,RE,So glad to see this! talent being overlooked in award decisions,8236
71112,850,1341594220,MT,So glad to see this! students dropping out due to lack of support,8237
310048,185374,1341594280,RT,So glad to see this! innovation slowed by bureaucracy,8238
67712,202703,1341594340,RE,So glad to see this! fitness routines being too demanding,8239
352,2138,1341594400,MT,Brilliant work! policies driven by political theater,8240
12965,12169,1341594460,RT,Brilliant work! technology decisions made without public input,8241
8268,31028,1341594520,RE,Brilliant work! chronic conditions being underfunded,8242
23940,42112,1341594580,MT,Brilliant work! greenwashing by large corporations,8243
43677,29461,1341594640,RT,Brilliant work! investor protections being ignored,8244
53733,38632,1341594700,RE,Brilliant work! sports policies failing to protect players,8245
93162,31224,1341594760,MT,Brilliant work! talent being overlooked in award decisions,8246
26687,15788,1341594820,RT,Brilliant work! students dropping out due to lack of support,8247
15507,23813,1341594880,RE,Brilliant work! innovation slowed by bureaucracy,8248
170163,201745,1341594940,MT,Brilliant work! fitness routines being too demanding,8249
14454,80101,1341595000,RT,Hate this. policies driven by political theater,8250
2153,34306,1341595060,RE,Hate this. technology decisions made without public input,8251
4433,251706,1341595120,MT,Hate this. chronic conditions being underfunded,8252
5813,2849,1341595180,RT,Hate this. greenwashing by large corporations,8253
29937,50308,1341595240,RE,Hate this. investor protections being ignored,8254
15493,44869,1341595300,MT,Hate this. sports policies failing to protect players,8255
5406,70275,1341595360,RT,Hate this. talent being overlooked in award decisions,8256
77574,15461,1341595420,RE,Hate this. students dropping out due to lack of support,8257
3976,46825,1341595480,MT,Hate this. innovation slowed by bureaucracy,8258
126298,199015,1341595540,RT,Hate this. fitness routines being too demanding,8259
2670,23680,1341595600,RE,This is disappointing. policies driven by political theater,8260
308781,12965,1341595660,MT,This is disappointing. technology decisions made without public input,8261
52199,120063,1341595720,RT,This is disappointing. chronic conditions being underfunded,8262
171180,19178,1341595780,RE,This is disappointing. greenwashing by large corporations,8263
9868,223728,1341595840,MT,This is disappointing. investor protections being ignored,8264
195029,17172,1341595900,RT,This is disappointing. sports policies failing to protect players,8265
3372,125900,1341595960,RE,This is disappointing. talent being overlooked in award decisions,8266
50349,40780,1341596020,MT,This is disappointing. students dropping out due to lack of support,8267
130815,35080,1341596080,RT,This is disappointing. innovation slowed by bureaucracy,8268
997,418109,1341596140,RE,This is disappointing. fitness routines being too demanding,8269
20920,16801,1341596200,MT,Not a fan of this at all. policies driven by political theater,8270
1459,167376,1341596260,RT,Not a fan of this at all. technology decisions made without public input,8271
80,23666,1341596320,RE,Not a fan of this at all. chronic conditions being underfunded,8272
1961,51472,1341596380,MT,Not a fan of this at all. greenwashing by large corporations,8273
4514,120630,1341596440,RT,Not a fan of this at all. investor protections being ignored,8274
1425,336573,1341596500,RE,Not a fan of this at all. sports policies failing to protect players,8275
271995,8989,1341596560,MT,Not a fan of this at all. talent being overlooked in award decisions,8276
138327,81403,1341596620,RT,Not a fan of this at all. students dropping out due to lack of support,8277
157006,62045,1341596680,RE,Not a fan of this at all. innovation slowed by bureaucracy,8278
94918,138635,1341596740,MT,Not a fan of this at all. fitness routines being too demanding,8279
2237,34312,1341596800,RT,Love this! short-term fixes replacing real solutions,8280
716,26674,1341596860,RE,Love this! AI hype overshadowing real capabilities,8281
51729,27036,1341596920,MT,Love this! lack of support for mental wellness,8282
735,54030,1341596980,RT,Love this! poor enforcement of environmental regulations,8283
81723,12666,1341597040,RE,Love this! high-risk investments marketed irresponsibly,8284
64190,28996,1341597100,MT,Love this! health risks ignored in competitions,8285
381414,27748,1341597160,RT,Love this! poorly executed marketing campaigns,8286
10194,15251,1341597220,RE,Love this! professional guidance not reaching everyone,8287
50294,117319,1341597280,MT,Love this! scientific collaboration hindered by politics,8288
300860,95124,1341597340,RT,Love this! goal-setting advice feeling unrealistic,8289
14672,35216,1341597400,RE,So glad to see this! short-term fixes replacing real solutions,8290
47470,90442,1341597460,MT,So glad to see this! AI hype overshadowing real capabilities,8291
122460,57958,1341597520,RT,So glad to see this! lack of support for mental wellness,8292
5082,287256,1341597580,RE,So glad to see this! poor enforcement of environmental regulations,8293
53331,52329,1341597640,MT,So glad to see this! high-risk investments marketed irresponsibly,8294
8928,4905,1341597700,RT,So glad to see this! health risks ignored in competitions,8295
112683,129824,1341597760,RE,So glad to see this! poorly executed marketing campaigns,8296
168394,182708,1341597820,MT,So glad to see this! professional guidance not reaching everyone,8297
33847,815,1341597880,RT,So glad to see this! scientific collaboration hindered by politics,8298
45419,20152,1341597940,RE,So glad to see this! goal-setting advice feeling unrealistic,8299
5226,14588,1341598000,MT,Brilliant work! short-term fixes replacing real solutions,8300
92575,550,1341598060,RT,Brilliant work! AI hype overshadowing real capabilities,8301
69779,2517,1341598120,RE,Brilliant work! lack of support for mental wellness,8302
177812,171180,1341598180,MT,Brilliant work! poor enforcement of environmental regulations,8303
31681,99038,1341598240,RT,Brilliant work! high-risk investments marketed irresponsibly,8304
93147,13078,1341598300,RE,Brilliant work! health risks ignored in competitions,8305
9919,30383,1341598360,MT,Brilliant work! poorly executed marketing campaigns,8306
74566,266085,1341598420,RT,Brilliant work! professional guidance not reaching everyone,8307
186332,40744,1341598480,RE,Brilliant work! scientific collaboration hindered by politics,8308
77692,59636,1341598540,MT,Brilliant work! goal-setting advice feeling unrealistic,8309
34268,14650,1341598600,RT,Hate this. short-term fixes replacing real solutions,8310
2373,3795,1341598660,RE,Hate this. AI hype overshadowing real capabilities,8311
2162,60512,1341598720,MT,Hate this. lack of support for mental wellness,8312
21017,24514,1341598780,RT,Hate this. poor enforcement of environmental regulations,8313
92781,2157,1341598840,RE,Hate this. high-risk investments marketed irresponsibly,8314
192943,132585,1341598900,MT,Hate this. health risks ignored in competitions,8315
39888,65644,1341598960,RT,Hate this. poorly executed marketing campaigns,8316
101872,2673,1341599020,RE,Hate this. professional guidance not reaching everyone,8317
32532,28072,1341599080,MT,Hate this. scientific collaboration hindered by politics,8318
7819,97742,1341599140,RT,Hate this. goal-setting advice feeling unrealistic,8319
128559,3547,1341599200,RE,This is disappointing. short-term fixes replacing real solutions,8320
14201,995,1341599260,MT,This is disappointing. AI hype overshadowing real capabilities,8321
37134,22924,1341599320,RT,This is disappointing. lack of support for mental wellness,8322
314,133434,1341599380,RE,This is disappointing. poor enforcement of environmental regulations,8323
418,124534,1341599440,MT,This is disappointing. high-risk investments marketed irresponsibly,8324
28996,62358,1341599500,RT,This is disappointing. health risks ignored in competitions,8325
11324,141604,1341599560,RE,This is disappointing. poorly executed marketing campaigns,8326
213472,128781,1341599620,MT,This is disappointing. professional guidance not reaching everyone,8327
175211,150170,1341599680,RT,This is disappointing. scientific collaboration hindered by politics,8328
615,51816,1341599740,RE,This is disappointing. goal-setting advice feeling unrealistic,8329
35366,2567,1341599800,MT,Not a fan of this at all. short-term fixes replacing real solutions,8330
40285,11339,1341599860,RT,Not a fan of this at all. AI hype overshadowing real capabilities,8331
10513,51749,1341599920,RE,Not a fan of this at all. lack of support for mental wellness,8332
10719,10269,1341599980,MT,Not a fan of this at all. poor enforcement of environmental regulations,8333
17966,148687,1341600040,RT,Not a fan of this at all. high-risk investments marketed irresponsibly,8334
61130,53831,1341600100,RE,Not a fan of this at all. health risks ignored in competitions,8335
20187,76048,1341600160,MT,Not a fan of this at all. poorly executed marketing campaigns,8336
30615,42936,1341600220,RT,Not a fan of this at all. professional guidance not reaching everyone,8337
5192,191790,1341600280,RE,Not a fan of this at all. scientific collaboration hindered by politics,8338
64643,6928,1341600340,MT,Not a fan of this at all. goal-setting advice feeling unrealistic,8339
37532,75369,1341600400,RT,Love this! public resources being mismanaged,8340
40298,11103,1341600460,RE,Love this! ethical concerns being dismissed,8341
3259,13139,1341600520,MT,Love this! health policies favoring the wealthy,8342
54030,9914,1341600580,RT,Love this! rising global temperatures causing concern,8343
144099,66495,1341600640,RE,Love this! banks failing to support small businesses,8344
117034,68131,1341600700,MT,Love this! training programs not inclusive,8345
18701,2233,1341600760,RT,Love this! celebrity feuds causing unnecessary drama,8346
33758,213472,1341600820,RE,Love this! educational policies failing to address real needs,8347
220156,60995,1341600880,MT,Love this! lack of public engagement with research,8348
353357,50274,1341600940,RT,Love this! self-care practices being ignored,8349
14625,40797,1341601000,RE,So glad to see this! public resources being mismanaged,8350
59529,103921,1341601060,MT,So glad to see this! ethical concerns being dismissed,8351
104768,57541,1341601120,RT,So glad to see this! health policies favoring the wealthy,8352
71822,95896,1341601180,RE,So glad to see this! rising global temperatures causing concern,8353
17863,162209,1341601240,MT,So glad to see this! banks failing to support small businesses,8354
74228,73337,1341601300,RT,So glad to see this! training programs not inclusive,8355
50865,55,1341601360,RE,So glad to see this! celebrity feuds causing unnecessary drama,8356
3166,32195,1341601420,MT,So glad to see this! educational policies failing to address real needs,8357
38234,11337,1341601480,RT,So glad to see this! lack of public engagement with research,8358
304454,28214,1341601540,RE,So glad to see this! self-care practices being ignored,8359
2417,50218,1341601600,MT,Brilliant work! public resources being mismanaged,8360
5793,22470,1341601660,RT,Brilliant work! ethical concerns being dismissed,8361
331789,15113,1341601720,RE,Brilliant work! health policies favoring the wealthy,8362
11711,9116,1341601780,MT,Brilliant work! rising global temperatures causing concern,8363
136493,39093,1341601840,RT,Brilliant work! banks failing to support small businesses,8364
175276,12416,1341601900,RE,Brilliant work! training programs not inclusive,8365
6406,124340,1341601960,MT,Brilliant work! celebrity feuds causing unnecessary drama,8366
117478,80068,1341602020,RT,Brilliant work! educational policies failing to address real needs,8367
80648,69567,1341602080,RE,Brilliant work! lack of public engagement with research,8368
276033,2485,1341602140,MT,Brilliant work! self-care practices being ignored,8369
14572,33383,1341602200,RT,Hate this. public resources being mismanaged,8370
273,89925,1341602260,RE,Hate this. ethical concerns being dismissed,8371
91500,12648,1341602320,MT,Hate this. health policies favoring the wealthy,8372
55539,30039,1341602380,RT,Hate this. rising global temperatures causing concern,8373
46192,79105,1341602440,RE,Hate this. banks failing to support small businesses,8374
7313,95027,1341602500,MT,Hate this. training programs not inclusive,8375
5406,18893,1341602560,RT,Hate this. celebrity feuds causing unnecessary drama,8376
355057,75684,1341602620,RE,Hate this. educational policies failing to address real needs,8377
40445,39183,1341602680,MT,Hate this. lack of public engagement with research,8378
49974,206726,1341602740,RT,Hate this. self-care practices being ignored,8379
6241,6969,1341602800,RE,This is disappointing. public resources being mismanaged,8380
2188,459,1341602860,MT,This is disappointing. ethical concerns being dismissed,8381
106925,25907,1341602920,RT,This is disappointing. health policies favoring the wealthy,8382
47608,30400,1341602980,RE,This is disappointing. rising global temperatures causing concern,8383
52329,152942,1341603040,MT,This is disappointing. banks failing to support small businesses,8384
61130,5437,1341603100,RT,This is disappointing. training programs not inclusive,8385
18827,124356,1341603160,RE,This is disappointing. celebrity feuds causing unnecessary drama,8386
249802,214036,1341603220,MT,This is disappointing. educational policies failing to address real needs,8387
4285,285111,1341603280,RT,This is disappointing. lack of public engagement with research,8388
206753,398000,1341603340,RE,This is disappointing. self-care practices being ignored,8389
4730,18431,1341603400,MT,Not a fan of this at all. public resources being mismanaged,8390
221491,5123,1341603460,RT,Not a fan of this at all. ethical concerns being dismissed,8391
23956,28091,1341603520,RE,Not a fan of this at all. health policies favoring the wealthy,8392
72185,128855,1341603580,MT,Not a fan of this at all. rising global temperatures causing concern,8393
21134,12463,1341603640,RT,Not a fan of this at all. banks failing to support small businesses,8394
10093,6668,1341603700,RE,Not a fan of this at all. training programs not inclusive,8395
57114,327714,1341603760,MT,Not a fan of this at all. celebrity feuds causing unnecessary drama,8396
278797,77656,1341603820,RT,Not a fan of this at all. educational policies failing to address real needs,8397
13660,177442,1341603880,RE,Not a fan of this at all. lack of public engagement with research,8398
533,76667,1341603940,MT,Not a fan of this at all. self-care practices being ignored,8399
37341,1971,1341604000,RT,Love this! science being ignored in policy decisions,8400
50305,20971,1341604060,RE,Love this! automation without reskilling plans,8401
33485,44456,1341604120,MT,Love this! preventive care being neglected,8402
124398,35344,1341604180,RT,Love this! climate disasters becoming more frequent,8403
1286,23200,1341604240,RE,Love this! misleading financial advice circulating,8404
9091,26843,1341604300,MT,Love this! inadequate support for disabled athletes,8405
99084,64835,1341604360,RT,Love this! reboots failing to capture original magic,8406
44652,154193,1341604420,RE,Love this! digital divide affecting learning outcomes,8407
110606,40744,1341604480,MT,Love this! important findings underreported,8408
68171,5004,1341604540,RT,Love this! resources for personal development limited,8409
46117,27744,1341604600,RE,So glad to see this! science being ignored in policy decisions,8410
50305,7020,1341604660,MT,So glad to see this! automation without reskilling plans,8411
7568,28962,1341604720,RT,So glad to see this! preventive care being neglected,8412
113315,77555,1341604780,RE,So glad to see this! climate disasters becoming more frequent,8413
12666,13136,1341604840,MT,So glad to see this! misleading financial advice circulating,8414
84902,52846,1341604900,RT,So glad to see this! inadequate support for disabled athletes,8415
57114,184606,1341604960,RE,So glad to see this! reboots failing to capture original magic,8416
35950,39410,1341605020,MT,So glad to see this! digital divide affecting learning outcomes,8417
312038,35426,1341605080,RT,So glad to see this! important findings underreported,8418
6350,70066,1341605140,RE,So glad to see this! resources for personal development limited,8419
14557,19153,1341605200,MT,Brilliant work! science being ignored in policy decisions,8420
10855,75798,1341605260,RT,Brilliant work! automation without reskilling plans,8421
184761,325463,1341605320,RE,Brilliant work! preventive care being neglected,8422
10859,10685,1341605380,MT,Brilliant work! climate disasters becoming more frequent,8423
43673,6502,1341605440,RT,Brilliant work! misleading financial advice circulating,8424
85314,123135,1341605500,RE,Brilliant work! inadequate support for disabled athletes,8425
17564,9341,1341605560,MT,Brilliant work! reboots failing to capture original magic,8426
306742,377965,1341605620,RT,Brilliant work! digital divide affecting learning outcomes,8427
27043,24804,1341605680,RE,Brilliant work! important findings underreported,8428
199340,34806,1341605740,MT,Brilliant work! resources for personal development limited,8429
95905,857,1341605800,RT,Hate this. science being ignored in policy decisions,8430
9682,3795,1341605860,RE,Hate this. automation without reskilling plans,8431
37726,297144,1341605920,MT,Hate this. preventive care being neglected,8432
7414,5566,1341605980,RT,Hate this. climate disasters becoming more frequent,8433
50308,79651,1341606040,RE,Hate this. misleading financial advice circulating,8434
4602,238570,1341606100,MT,Hate this. inadequate support for disabled athletes,8435
65210,1854,1341606160,RT,Hate this. reboots failing to capture original magic,8436
7525,181286,1341606220,RE,Hate this. digital divide affecting learning outcomes,8437
244581,44264,1341606280,MT,Hate this. important findings underreported,8438
14154,40275,1341606340,RT,Hate this. resources for personal development limited,8439
39420,1276,1341606400,RE,This is disappointing. science being ignored in policy decisions,8440
14064,5155,1341606460,MT,This is disappointing. automation without reskilling plans,8441
3472,232659,1341606520,RT,This is disappointing. preventive care being neglected,8442
117615,4916,1341606580,RE,This is disappointing. climate disasters becoming more frequent,8443
93,21057,1341606640,MT,This is disappointing. misleading financial advice circulating,8444
22989,303205,1341606700,RT,This is disappointing. inadequate support for disabled athletes,8445
157722,43168,1341606760,RE,This is disappointing. reboots failing to capture original magic,8446
182708,30598,1341606820,MT,This is disappointing. digital divide affecting learning outcomes,8447
35713,24804,1341606880,RT,This is disappointing. important findings underreported,8448
265187,98905,1341606940,RE,This is disappointing. resources for personal development limited,8449
11946,228,1341607000,MT,Not a fan of this at all. science being ignored in policy decisions,8450
23037,16225,1341607060,RT,Not a fan of this at all. automation without reskilling plans,8451
1205,2308,1341607120,RE,Not a fan of this at all. preventive care being neglected,8452
46985,113315,1341607180,MT,Not a fan of this at all. climate disasters becoming more frequent,8453
42208,21057,1341607240,RT,Not a fan of this at all. misleading financial advice circulating,8454
77194,121076,1341607300,RE,Not a fan of this at all. inadequate support for disabled athletes,8455
6308,30442,1341607360,MT,Not a fan of this at all. reboots failing to capture original magic,8456
44125,850,1341607420,RT,Not a fan of this at all. digital divide affecting learning outcomes,8457
230245,44264,1341607480,RE,Not a fan of this at all. important findings underreported,8458
93266,47184,1341607540,MT,Not a fan of this at all. resources for personal development limited,8459
330,2347,1341607600,RT,Love this! opaque processes behind major decisions,8460
3979,34181,1341607660,RE,Love this! opaque recommendation algorithms,8461
18700,47759,1341607720,MT,Love this! poor public health communication,8462
52920,9278,1341607780,RT,Love this! fossil fuel dependency still high,8463
111189,42510,1341607840,RE,Love this! poor transparency in financial reporting,8464
187844,18771,1341607900,MT,Love this! poor nutrition guidance for participants,8465
132118,143550,1341607960,RT,Love this! fans disappointed by creative choices,8466
149163,44652,1341608020,RE,Love this! underpaid educators,8467
116495,70491,1341608080,MT,Love this! technological failures affecting progress,8468
304700,87771,1341608140,RT,Love this! bad habits being hard to break,8469
327,3998,1341608200,RE,So glad to see this! opaque processes behind major decisions,8470
2765,38226,1341608260,MT,So glad to see this! opaque recommendation algorithms,8471
13235,386123,1341608320,RT,So glad to see this! poor public health communication,8472
37526,14085,1341608380,RE,So glad to see this! fossil fuel dependency still high,8473
204755,71336,1341608440,MT,So glad to see this! poor transparency in financial reporting,8474
137242,50299,1341608500,RT,So glad to see this! poor nutrition guidance for participants,8475
381414,53383,1341608560,RE,So glad to see this! fans disappointed by creative choices,8476
408905,118226,1341608620,MT,So glad to see this! underpaid educators,8477
188384,176110,1341608680,RT,So glad to see this! technological failures affecting progress,8478
